Age,Experience,Education,Family,Zip,Income,Mortgage,Credit,Loan,Securities,Deposit,Online,Card
42,18,1,4,95008,52,0,1.90,0,0,0,1,0
57,33,1,3,91016,43,168,1.50,0,0,0,0,1
33,8,2,1,95747,82,0,2.60,0,1,1,1,1
35,10,1,1,94109,161,0,4.10,0,1,0,1,0
56,30,2,2,94550,24,0,0.70,0,0,0,1,0
57,32,1,1,90210,102,0,2.60,0,0,0,1,0
25,-1,2,3,94305,53,0,2.40,0,0,0,0,0
53,28,1,1,92037,85,0,1.20,0,0,0,0,0
59,33,1,3,95120,111,0,4.40,0,0,0,1,0
56,32,1,2,95054,90,0,0.30,0,0,0,1,1
54,28,1,2,92709,94,188,1.10,0,0,0,0,0
48,23,3,4,94606,63,0,3.60,0,0,0,0,0
55,30,2,2,94305,153,0,2.80,1,1,1,1,0
33,7,3,2,92037,39,0,2.00,0,0,0,0,0
46,21,1,2,95762,205,181,8.80,0,1,0,1,0
42,18,1,1,93106,142,496,3.40,0,0,0,1,0
49,25,1,2,94608,163,0,0.40,0,1,0,0,0
42,17,1,3,93014,113,0,1.00,0,1,0,1,0
46,21,1,1,92104,64,0,2.90,0,0,0,1,1
65,40,3,3,92647,20,0,0.10,0,0,0,0,1
50,24,1,1,94025,179,0,1.00,0,0,0,1,0
54,24,3,2,91101,91,90,4.50,0,0,0,1,0
42,18,1,1,91367,103,0,3.33,1,1,1,1,1
57,33,2,4,95053,80,0,1.60,0,0,0,0,0
61,35,1,2,93106,38,0,0.30,0,0,0,0,0
60,34,1,1,94143,44,0,0.20,0,0,0,0,1
40,14,2,1,94720,164,0,4.30,1,0,0,0,0
33,7,1,3,92647,81,0,1.60,0,0,0,1,1
37,13,2,2,90095,95,83,1.70,0,0,0,0,0
52,28,2,3,90747,44,0,1.90,0,0,0,0,1
33,7,1,3,94583,88,0,1.60,0,0,0,1,1
62,36,2,3,94111,148,0,7.00,1,0,0,1,0
62,37,2,3,95014,169,184,5.00,1,0,1,1,1
63,37,2,1,91711,11,102,0.80,0,0,0,0,1
55,25,3,1,94550,92,158,3.00,0,0,0,0,1
33,9,2,3,92120,74,0,2.60,0,0,0,1,0
25,1,1,3,94301,72,0,0.80,0,0,0,1,0
55,31,1,3,95616,63,0,2.67,0,0,0,1,0
29,3,1,2,92373,172,415,4.50,0,0,0,1,0
45,21,1,2,90029,183,0,1.40,0,0,0,1,1
60,34,3,1,91311,40,166,2.50,0,0,0,1,0
44,18,1,4,92673,68,0,2.90,0,1,0,0,1
48,23,3,4,91423,78,0,3.60,0,0,0,1,0
57,32,1,2,90041,68,184,3.70,0,0,0,0,0
58,32,1,1,94005,49,99,1.40,0,0,0,1,1
58,33,3,2,94132,39,0,2.30,0,0,0,1,0
44,20,1,1,95193,151,392,3.50,0,0,0,1,0
54,28,1,2,90245,159,461,0.50,0,0,0,1,0
59,33,2,4,94608,89,0,1.90,0,0,0,1,1
63,37,3,4,92694,105,244,1.70,0,0,0,0,1
61,35,1,2,90840,78,0,2.00,0,0,0,1,1
58,32,1,2,94609,128,344,2.70,0,0,0,0,0
44,20,1,4,90254,81,228,0.80,0,0,0,0,1
53,29,3,4,93305,50,152,0.10,0,0,0,1,0
63,39,3,3,92624,38,178,0.10,0,0,0,1,1
41,17,1,2,94960,119,263,6.10,0,1,0,1,0
50,26,2,3,94509,110,0,1.80,0,0,0,1,0
51,25,3,1,90212,29,102,1.40,0,0,0,0,1
47,22,3,1,94590,19,0,0.40,0,0,0,1,0
43,19,3,2,90630,130,221,4.70,1,0,0,0,1
46,21,1,1,90024,38,130,2.40,0,0,0,1,0
50,24,3,1,95054,31,0,0.30,0,0,0,0,0
33,9,2,4,91320,14,105,0.70,0,0,0,1,0
27,2,2,3,95060,158,0,0.40,1,0,1,1,0
34,8,1,4,92124,39,115,0.20,0,0,0,1,0
34,9,3,2,95616,141,0,4.90,1,0,0,0,1
28,2,1,3,95814,33,167,1.00,0,0,0,1,0
29,5,1,2,95006,92,0,0.60,0,0,0,1,0
52,26,2,3,94301,78,0,3.00,0,0,0,0,0
47,22,2,3,91754,42,0,2.70,0,0,0,1,1
41,16,2,2,94124,15,83,0.30,0,0,0,0,0
58,32,2,1,91768,48,0,2.80,0,0,0,1,0
37,12,1,3,95630,63,0,2.30,0,0,0,1,0
57,33,1,1,95060,149,0,4.70,0,1,0,0,0
63,39,1,1,90275,49,103,0.80,0,0,0,1,0
60,35,1,2,94720,125,0,3.90,0,0,0,0,0
50,25,2,1,92131,58,0,1.30,0,0,0,1,0
60,35,1,3,94538,48,0,1.50,0,0,0,1,0
54,30,3,2,94720,75,0,3.20,0,0,0,0,1
28,4,1,2,92521,114,0,0.20,0,0,0,1,0
45,21,2,4,92697,134,0,5.50,1,0,1,1,1
28,2,3,4,94305,111,0,2.30,0,0,0,1,0
54,29,2,4,94301,62,149,3.80,0,0,0,1,0
42,18,1,1,95616,45,0,0.70,0,1,0,1,0
30,4,1,2,90064,113,0,0.20,0,0,0,1,0
61,36,1,1,94550,128,0,2.60,0,0,0,1,0
64,38,3,4,94061,168,0,5.70,1,0,0,1,0
38,13,3,1,90095,81,206,4.00,0,1,0,1,0
39,14,2,1,92521,75,297,0.10,0,0,0,0,1
54,29,3,4,95841,21,0,0.10,0,0,0,0,0
59,33,1,3,94701,83,0,4.40,0,0,0,1,0
39,15,1,1,92354,121,368,3.50,0,1,0,1,0
63,33,3,4,91320,40,0,1.67,0,0,0,1,0
31,5,3,1,94501,101,170,2.90,0,1,0,0,0
56,26,3,2,92120,90,0,4.50,0,0,0,0,0
47,20,2,1,91320,68,0,2.67,0,0,0,1,1
28,3,2,2,91330,74,221,1.80,0,1,0,0,0
32,8,2,4,93023,74,257,0.10,0,0,0,0,1
54,30,3,2,92821,51,0,3.20,0,0,0,0,0
29,5,1,1,94611,149,0,1.50,0,0,0,1,0
39,15,3,1,95039,31,88,1.40,0,0,0,1,1
26,0,3,2,95616,85,0,1.60,0,0,0,0,0
29,-1,3,2,92672,62,0,1.75,0,0,0,0,1
46,21,1,1,95112,44,110,0.30,0,1,0,1,0
38,13,3,3,92325,63,190,0.50,0,1,1,1,1
55,31,1,2,95616,23,0,0.30,0,0,0,1,1
48,22,2,3,94063,40,87,2.20,0,0,0,1,0
36,10,3,2,95064,78,204,4.50,0,0,0,1,1
39,13,3,3,92122,40,129,0.90,0,0,0,1,0
40,16,1,4,90720,78,0,2.40,0,1,1,1,0
26,0,2,3,90028,129,0,0.70,1,0,0,0,0
55,29,2,3,91311,71,0,0.30,0,0,0,0,1
61,35,3,3,94720,23,0,0.30,0,0,0,1,0
57,33,1,2,94303,15,0,0.30,0,0,0,1,0
56,31,1,1,94720,28,138,1.30,0,0,0,0,1
31,5,1,3,94110,23,95,1.00,0,0,0,0,0
61,31,3,1,91109,19,0,1.50,0,0,0,1,0
58,32,3,3,95020,42,158,1.40,0,0,0,0,1
43,18,1,2,90036,113,325,0.40,0,1,0,0,0
29,5,2,4,90717,34,0,0.40,0,0,0,0,1
50,23,2,1,90272,19,104,0.50,0,0,0,0,1
49,25,2,1,94109,43,0,1.60,0,0,0,1,1
43,18,1,3,94108,179,0,1.20,1,1,1,1,0
58,32,3,3,92182,44,0,2.20,0,0,0,0,0
41,16,2,2,92024,21,0,0.10,0,0,0,0,0
65,40,1,1,92647,115,174,2.50,0,0,0,0,1
52,27,2,4,90024,81,0,3.80,0,0,0,0,1
55,31,1,2,93555,91,0,2.80,0,0,0,0,0
49,25,2,4,90095,30,0,0.90,0,0,0,0,1
52,22,3,3,92129,55,0,1.40,0,0,0,1,0
56,31,3,2,91775,48,0,2.10,0,0,0,0,1
30,4,2,4,94122,23,121,0.30,0,0,0,0,0
36,10,2,3,92084,21,0,0.10,0,0,0,0,0
41,17,1,2,92374,55,0,1.70,0,0,0,0,0
42,15,2,3,95678,21,0,1.00,0,0,0,1,0
60,34,3,3,93940,40,0,2.20,0,1,0,1,0
44,20,1,4,95020,30,0,0.30,0,0,0,0,1
34,9,2,3,90095,78,0,0.60,0,0,0,1,0
56,32,3,2,92677,65,0,3.20,0,0,0,1,0
31,5,3,4,91330,50,209,2.10,0,0,0,1,0
29,4,2,4,90024,55,0,2.00,0,1,0,1,0
31,5,1,2,94305,111,0,0.20,0,0,0,0,0
36,10,2,3,92008,21,0,0.10,0,0,0,0,1
42,16,3,3,92614,65,256,0.50,0,0,0,1,0
64,39,3,1,90095,114,0,0.80,0,0,0,1,0
61,36,3,3,91320,54,179,0.90,0,0,0,1,0
35,11,2,2,94542,75,0,1.70,0,0,0,1,0
28,2,1,4,91791,13,0,0.40,0,0,0,0,1
38,14,3,2,90095,54,218,0.60,0,0,0,0,0
44,17,2,3,94546,22,126,1.00,0,0,0,1,1
45,20,1,2,95053,198,0,2.80,0,0,0,1,1
46,20,1,1,92521,18,0,0.20,0,0,0,1,1
57,32,1,4,92780,74,0,0.70,0,0,0,0,1
40,14,3,4,94539,61,0,0.20,0,0,0,1,0
38,12,1,2,94115,64,0,1.80,0,0,0,0,0
39,14,2,2,92705,10,0,0.30,0,1,0,0,1
23,-2,2,2,92152,82,0,1.80,0,1,0,0,1
47,22,2,3,94025,61,168,2.70,0,0,0,1,1
32,7,1,2,94302,83,148,2.50,0,1,0,1,0
30,5,3,3,93711,73,0,2.60,0,0,0,1,0
54,30,1,2,95060,22,89,0.40,0,0,0,1,0
25,0,2,2,95039,91,321,1.80,0,0,0,0,0
60,34,3,3,95354,65,94,2.20,0,1,1,0,1
61,36,1,3,91711,13,0,0.50,0,0,0,1,0
36,11,1,1,93555,103,255,4.60,0,0,0,1,0
52,26,1,1,92130,95,0,0.30,0,0,0,1,0
33,7,1,4,94303,31,0,1.00,0,0,0,1,1
57,31,1,3,90405,131,0,0.60,1,0,0,1,0
34,8,3,4,95051,175,0,1.10,1,1,1,1,1
50,24,1,4,91105,38,0,0.10,0,0,0,1,0
43,18,1,3,91711,104,0,1.00,0,0,0,1,0
34,10,3,3,94305,114,0,3.30,1,0,0,0,0
26,1,2,4,91910,38,0,1.70,0,0,0,1,0
26,0,3,4,94024,30,0,1.30,0,0,0,1,1
48,22,3,2,95616,19,106,0.10,0,0,0,0,0
49,25,1,4,95192,25,0,1.00,0,0,0,1,1
47,22,3,4,90027,124,0,5.00,1,0,0,0,0
43,19,1,3,94110,20,0,0.50,0,0,0,0,0
40,15,3,1,90275,83,0,1.00,0,0,0,0,0
31,5,2,4,94111,18,0,0.30,0,0,0,0,1
27,1,3,1,94305,99,149,3.00,1,0,0,0,1
55,29,2,3,92626,62,0,0.30,0,0,0,1,0
54,30,2,1,92647,24,0,0.10,0,0,0,0,0
23,-1,1,4,94720,13,84,1.00,0,0,0,1,0
54,28,3,2,90095,64,0,0.80,0,1,0,1,0
57,33,1,3,92831,62,240,2.67,0,0,0,0,0
41,15,2,1,94304,158,0,4.70,1,1,1,0,1
28,4,1,1,94024,88,0,5.40,0,0,0,1,0
33,7,1,4,94109,28,0,0.80,0,0,0,1,0
51,27,3,2,94132,52,0,1.00,0,0,0,0,0
28,4,1,4,95136,82,0,0.00,0,0,0,1,1
63,37,1,2,91711,140,97,6.90,0,0,0,0,1
29,4,2,1,90028,80,0,0.80,0,0,0,1,1
62,38,2,4,94720,58,228,1.20,0,0,0,0,1
51,25,1,1,94701,180,0,1.70,0,0,0,1,0
52,28,2,1,94608,55,227,1.60,0,0,0,0,0
43,16,2,3,94110,65,100,2.67,0,0,0,0,0
39,12,2,3,91910,62,0,2.33,0,0,0,0,0
35,9,1,4,95670,23,0,0.30,0,0,0,0,0
34,10,1,1,94309,35,0,1.70,0,0,0,1,0
49,24,2,4,94701,35,0,0.20,0,0,0,0,1
43,18,1,4,92009,74,0,0.40,0,0,0,0,0
48,24,1,3,91330,14,0,0.40,0,0,0,1,0
30,4,3,2,91007,83,199,1.50,0,0,0,0,1
46,21,3,4,95814,71,0,1.90,0,0,0,0,0
43,17,1,2,90245,53,130,0.70,0,1,0,1,0
27,3,1,2,92121,103,84,0.60,0,0,0,0,0
39,15,1,1,95827,109,0,1.70,0,0,0,1,0
58,33,2,2,94304,60,94,1.90,0,1,0,1,0
44,17,2,3,94542,12,0,0.67,0,0,0,1,0
39,15,1,2,92354,141,0,8.00,0,0,0,1,0
35,10,1,1,92843,128,0,3.80,0,0,0,1,0
41,16,1,3,95192,98,296,1.00,0,0,0,0,0
43,18,3,1,94035,41,0,0.50,0,0,0,0,0
55,25,3,2,90717,90,0,4.50,0,0,0,0,1
32,6,1,1,92675,31,0,0.30,0,0,0,0,0
56,26,3,1,91335,74,0,3.00,0,0,0,0,0
30,5,3,4,93101,83,0,1.80,0,0,0,0,1
65,39,3,1,94005,35,0,0.50,0,0,0,0,0
31,7,1,1,95616,140,0,4.00,0,0,0,0,1
41,15,3,3,90019,65,0,0.50,0,0,0,0,0
55,29,1,3,90007,35,0,1.40,0,0,0,0,0
37,7,3,4,94043,73,0,1.80,0,0,0,1,1
34,10,2,1,93555,29,0,1.50,0,0,0,1,0
34,9,2,4,92122,55,147,2.00,0,0,0,0,1
33,9,2,4,95521,20,0,0.70,0,0,0,1,0
48,23,2,1,92122,70,0,2.80,0,0,0,0,0
28,3,1,4,92121,81,0,0.20,0,0,0,0,0
30,4,1,2,92173,25,0,0.30,0,1,0,1,0
44,20,1,2,92677,119,239,7.50,0,0,0,1,0
61,35,2,4,90095,49,185,1.70,0,0,0,0,0
59,33,1,1,92407,38,0,1.40,0,0,0,1,1
33,7,3,2,91103,80,0,1.50,0,0,0,1,1
56,32,1,1,93407,84,0,4.30,0,0,0,1,1
53,29,2,4,95032,61,0,1.60,0,0,0,1,0
42,16,2,2,91355,173,373,1.50,1,0,1,1,1
43,19,1,2,94301,60,0,2.50,0,1,0,0,0
35,9,3,2,90277,83,0,4.50,0,0,0,1,0
61,35,2,1,92697,59,0,2.80,0,0,0,0,0
39,9,3,3,90212,32,116,2.00,0,0,0,1,0
61,37,3,3,91775,33,0,0.10,0,0,0,1,0
40,15,3,4,90630,19,0,0.20,0,0,0,1,0
34,8,1,4,95014,14,0,0.30,0,0,0,0,0
65,39,1,4,93022,94,120,4.10,1,0,1,1,1
40,16,1,2,94122,154,325,6.10,0,0,0,1,0
39,15,2,1,92346,33,0,2.00,0,0,0,0,0
61,35,3,2,93302,28,135,0.20,0,0,0,1,0
40,16,1,1,93407,44,0,1.80,0,1,0,1,0
49,23,3,2,93107,81,0,0.80,0,0,0,0,0
43,18,3,1,95126,29,0,0.50,0,0,0,1,0
45,21,3,3,94025,58,0,0.30,0,1,0,1,0
52,28,2,4,95064,38,0,0.90,0,0,0,0,1
32,8,1,3,93943,82,0,1.50,0,0,0,1,1
31,7,3,1,94720,18,0,0.40,0,0,0,1,0
27,2,2,2,94305,45,0,1.70,0,0,0,0,1
33,9,1,4,92507,64,0,3.40,0,0,0,0,0
65,40,1,3,94708,48,0,2.40,0,0,0,0,1
62,37,3,1,90717,24,0,0.30,0,1,0,1,0
55,25,3,4,92093,65,0,2.00,0,0,0,1,0
46,20,1,1,95037,111,329,0.00,0,0,0,0,0
37,12,2,3,91107,114,0,0.60,0,0,0,1,0
60,35,3,2,91711,39,0,1.60,0,0,0,1,0
44,14,3,1,94112,19,0,0.75,0,0,0,0,1
35,9,2,3,94085,22,0,0.10,0,0,1,1,1
52,28,2,4,94928,49,0,1.10,0,0,0,1,0
30,4,1,1,90095,40,0,0.30,0,0,0,1,0
62,36,1,1,93407,63,118,1.60,0,0,0,1,0
41,15,1,1,94305,55,0,2.80,0,0,0,0,0
38,14,2,1,92096,33,0,2.00,0,0,0,1,0
52,26,3,4,92054,31,0,1.50,0,0,0,1,0
48,24,1,4,92624,24,0,0.20,0,0,0,1,0
47,22,3,4,90009,81,0,3.60,0,0,0,1,1
41,17,2,1,95422,81,223,0.80,0,0,0,1,0
44,20,1,2,95032,113,0,3.30,0,0,0,1,1
31,6,1,2,92037,92,0,3.30,0,0,0,0,0
50,25,1,1,92806,81,0,1.20,0,0,0,0,0
36,11,3,3,90212,101,0,1.20,0,1,0,0,1
52,26,2,3,90720,78,0,3.00,0,0,0,0,1
62,38,3,2,92521,78,0,0.00,0,0,0,1,0
55,30,2,1,94025,35,118,1.50,0,0,0,0,1
61,37,3,2,93907,9,0,0.30,0,0,0,1,0
34,7,2,4,95741,82,0,2.00,0,0,0,1,1
34,9,3,1,94305,41,0,2.50,0,0,0,0,0
59,35,3,1,92407,84,0,1.80,0,0,0,1,0
41,17,2,4,91910,42,185,2.20,0,1,0,1,0
33,8,1,3,92251,54,0,2.30,0,0,0,0,1
55,30,3,2,95821,84,0,0.00,0,0,0,0,0
64,40,1,1,91103,131,0,3.80,0,0,0,0,0
44,19,3,2,90024,85,0,3.80,0,0,0,1,0
32,8,1,4,92093,84,0,3.40,0,0,0,1,0
67,41,3,4,95616,114,0,2.40,0,0,0,1,0
40,14,3,3,94612,61,0,0.50,0,0,0,1,0
57,31,3,1,92821,39,0,2.20,0,0,0,1,1
59,35,1,2,95818,21,120,1.00,0,0,0,1,0
43,17,3,4,91423,111,0,5.40,1,0,0,1,0
58,34,1,2,94305,68,113,2.80,0,0,0,0,0
50,23,2,4,94609,179,0,3.60,1,0,0,1,0
52,27,2,4,90291,93,0,4.10,1,0,0,0,1
35,9,1,2,92121,85,0,1.80,0,0,0,0,0
40,15,1,1,90095,180,0,4.10,0,0,0,0,0
31,5,3,2,92123,110,0,1.50,0,0,0,1,0
32,8,1,1,95134,65,268,1.20,0,0,0,1,0
55,31,3,1,92123,159,0,3.90,1,0,0,0,0
43,19,1,2,92121,81,0,3.20,0,0,0,1,0
31,6,1,1,94571,132,0,3.80,0,0,0,1,0
26,-1,2,1,94901,44,0,2.00,0,0,0,0,0
58,33,1,1,90277,98,0,2.60,0,0,0,0,0
51,25,2,2,95014,62,0,1.50,0,0,0,1,1
45,21,1,1,95054,91,0,4.70,0,0,0,1,0
56,30,2,4,92152,29,87,0.70,0,0,0,1,0
25,-1,3,4,95819,101,0,2.10,0,0,0,0,1
38,13,2,3,91706,65,0,0.70,0,0,0,1,0
62,36,2,1,95020,58,0,2.80,0,0,0,0,1
39,13,3,2,90747,32,0,0.80,0,0,0,1,0
56,30,1,4,94122,140,292,0.50,1,0,0,0,0
50,25,1,1,94303,44,187,0.30,0,0,0,1,1
52,27,3,1,92038,113,0,0.10,0,0,0,0,0
53,28,2,1,94998,38,0,1.30,0,0,0,1,0
25,-1,1,4,95616,13,0,0.40,0,1,0,0,0
44,20,1,2,94939,62,0,2.50,0,1,0,1,0
42,12,3,3,93611,29,0,2.00,0,0,0,0,0
42,16,2,3,94960,141,0,4.00,1,0,0,0,0
63,37,2,1,94080,132,0,4.40,1,0,0,1,0
57,32,3,1,93407,23,0,0.30,0,0,0,1,1
56,32,1,2,94110,11,89,0.30,0,0,0,0,0
60,34,2,4,92192,90,0,1.90,0,0,0,1,0
62,38,2,1,92354,43,0,1.90,0,0,0,1,0
48,22,1,4,90086,59,0,2.60,0,0,0,1,1
37,11,3,2,94501,28,0,0.80,0,0,0,0,0
55,29,2,2,94539,28,82,0.70,0,0,0,1,1
42,17,1,3,95120,108,383,1.00,0,0,0,1,0
39,13,3,1,95616,78,0,2.80,0,0,0,0,0
47,22,1,1,90840,65,0,2.40,0,0,0,1,0
34,10,1,4,92038,25,0,1.00,0,0,0,1,0
48,23,3,2,92120,108,0,3.80,0,0,0,0,1
52,27,2,4,94611,43,0,0.20,0,0,0,1,0
53,29,2,4,94720,95,0,1.00,0,0,0,1,1
49,25,1,1,95819,24,0,0.30,0,0,0,0,0
47,22,1,2,94550,190,0,8.80,0,0,0,0,0
48,24,3,1,91950,24,0,0.90,0,0,0,0,0
38,13,1,4,90073,41,0,1.70,0,0,0,1,0
48,22,1,3,94720,80,0,1.10,0,0,0,0,0
56,26,3,3,94501,63,0,2.00,0,0,0,1,0
65,41,3,3,90035,79,0,2.00,0,0,0,0,0
46,20,1,4,90089,105,0,3.20,1,0,0,0,0
60,35,3,3,95136,153,0,2.00,1,0,0,0,1
50,25,1,1,92104,114,0,0.60,0,0,0,0,1
41,15,1,1,94521,120,0,5.20,0,0,0,1,0
41,16,3,1,92008,104,0,4.00,0,0,1,1,1
60,35,1,1,92110,20,0,1.30,0,0,0,1,0
57,31,1,1,91401,41,0,1.40,0,1,0,1,0
48,23,1,2,93302,35,0,1.30,0,0,0,0,0
53,27,2,1,91006,174,0,2.90,1,0,0,1,0
42,18,3,1,93407,164,0,1.30,1,1,1,1,1
45,20,1,1,90230,22,0,0.10,0,0,0,0,0
35,10,1,1,94123,132,82,3.80,0,0,0,0,1
34,9,3,4,95054,32,0,1.10,0,0,0,1,0
67,42,3,3,94607,21,0,0.10,0,0,0,0,1
36,9,2,2,94402,49,0,1.67,0,0,0,0,1
37,13,2,4,91711,79,280,0.10,0,0,0,1,0
40,14,3,2,94720,30,86,0.80,0,0,0,0,0
35,10,1,2,92069,118,358,7.80,0,0,0,0,0
60,34,3,4,94305,11,0,0.70,0,0,0,1,0
59,29,3,3,92008,61,0,2.00,0,0,0,1,0
35,9,2,4,92037,43,0,1.20,0,1,0,1,0
27,1,3,4,95135,141,354,5.10,1,0,0,0,0
29,3,3,4,94104,54,0,1.80,0,0,0,0,0
35,9,1,2,91125,33,0,0.30,0,1,0,1,0
38,13,3,3,91330,84,121,1.20,0,0,0,1,1
62,37,3,1,94801,125,0,1.00,1,0,0,1,0
43,19,1,1,90639,110,0,3.40,0,0,0,0,1
35,11,1,4,94720,14,0,1.00,0,0,1,1,1
41,15,1,2,92037,65,0,2.80,0,0,0,1,1
65,41,3,3,92109,78,0,2.00,0,0,1,1,1
61,35,3,3,94303,18,0,0.30,0,0,0,0,0
55,25,3,2,92407,95,275,4.50,0,0,0,0,0
28,3,2,2,90245,95,0,1.80,0,0,0,0,0
52,26,1,1,92121,191,0,1.70,0,0,0,1,0
34,4,3,1,92521,19,83,0.67,0,0,0,1,0
49,23,3,4,94521,19,0,0.60,0,0,0,1,1
42,18,3,1,92703,39,0,0.30,0,0,0,1,0
49,23,1,1,90036,93,0,2.40,0,0,0,1,1
49,23,3,3,95051,115,0,4.60,1,0,0,0,0
32,6,2,1,94111,112,408,2.70,0,1,1,1,1
59,35,1,4,94536,40,0,0.40,0,0,0,0,0
43,19,2,3,91773,45,0,0.60,0,0,0,0,0
48,24,1,1,90740,133,0,5.00,0,0,0,0,0
31,5,1,3,94117,85,87,1.60,0,0,0,1,1
30,4,2,2,90277,18,0,0.30,0,0,0,1,0
58,34,2,4,93003,54,0,1.30,0,0,0,1,0
41,15,2,2,94143,41,105,2.40,0,0,0,0,0
38,8,3,1,95060,21,0,0.67,0,0,0,1,0
33,9,1,1,90024,152,0,6.00,0,0,0,1,1
51,27,2,1,92122,53,0,1.60,0,0,0,1,0
45,18,2,3,94720,163,0,5.33,1,0,1,0,1
34,10,2,4,95616,84,0,0.10,0,0,0,1,0
39,13,3,3,90033,59,199,0.90,0,1,0,1,0
44,18,2,3,95351,33,0,0.50,0,0,0,0,0
55,29,1,4,94928,81,209,4.90,0,0,0,1,0
28,2,2,3,92660,182,442,7.20,1,0,1,1,1
57,31,3,1,91360,61,0,2.20,0,0,0,0,0
43,18,2,4,90089,88,0,1.10,0,0,0,1,0
46,21,1,2,95136,170,0,2.80,0,0,0,0,0
35,10,3,4,95370,83,315,0.70,0,0,0,1,0
25,0,2,4,94536,44,0,0.60,0,0,0,0,1
65,41,3,3,94305,83,0,2.00,0,0,0,1,0
64,38,2,1,95422,21,76,0.80,0,0,0,0,1
39,15,1,1,91711,143,0,3.50,0,0,0,1,1
62,36,1,2,92182,103,0,2.80,0,1,1,1,0
46,22,1,3,95135,135,213,4.10,1,0,0,1,0
36,11,1,1,94583,162,153,8.60,0,1,0,1,0
42,17,1,4,90089,73,0,0.40,0,1,0,0,0
35,10,3,4,94061,142,0,0.80,1,0,0,0,0
63,37,3,2,94035,25,0,0.20,0,0,0,1,0
45,21,1,2,91320,115,85,3.30,0,0,0,1,0
27,3,1,3,92182,88,238,0.80,0,0,0,0,0
29,3,3,3,94720,73,0,0.30,0,0,0,0,0
55,29,3,1,94109,94,221,0.80,0,0,0,0,0
32,7,1,1,92612,58,0,1.00,0,0,0,1,0
37,11,2,3,95123,81,0,0.90,0,0,0,1,1
25,-1,3,4,90089,113,0,2.10,0,0,0,1,0
41,16,2,2,94061,35,135,1.40,0,0,0,0,0
52,28,1,1,93106,65,0,0.00,0,0,0,1,1
31,6,1,2,94010,170,137,6.70,0,0,0,1,0
40,14,2,2,92028,62,0,2.40,0,0,0,1,1
54,29,3,2,94720,54,97,2.10,0,0,0,0,0
48,22,2,1,94065,39,0,1.20,0,0,0,0,0
39,15,3,1,95818,28,118,1.40,0,0,0,1,1
64,40,3,2,90095,95,0,0.00,0,0,0,1,1
54,29,2,3,94709,82,0,3.70,1,0,0,1,0
39,14,3,1,94303,21,101,0.60,0,0,0,0,0
55,30,3,2,94061,50,0,2.10,0,0,0,1,0
42,12,3,3,92177,34,0,2.00,0,0,0,0,1
58,32,3,4,90405,19,0,0.70,0,0,0,0,0
45,21,1,4,90029,71,0,1.90,0,0,0,1,0
29,5,2,2,95351,113,84,2.00,0,0,0,1,1
36,11,3,4,90230,9,0,0.20,0,0,0,1,0
63,37,1,1,94010,118,427,2.00,0,0,0,0,0
55,29,1,4,90029,79,0,4.90,0,0,0,0,0
54,24,3,3,95123,72,0,1.40,0,0,0,0,1
61,36,1,1,95010,18,0,1.30,0,0,0,0,0
36,12,1,2,90720,93,0,2.20,0,0,0,1,1
61,37,2,1,94111,62,244,0.00,0,0,0,1,0
39,12,2,3,90024,23,0,1.00,0,0,0,1,1
57,31,3,3,91775,40,0,1.40,0,0,1,1,1
35,10,1,4,95503,34,87,1.70,0,0,0,1,1
66,41,3,1,94305,114,0,0.80,0,0,0,1,1
49,23,1,1,90245,125,0,2.40,0,0,0,0,1
48,23,3,1,92677,41,0,1.40,0,0,0,0,1
61,35,3,2,93009,38,0,1.00,0,0,0,0,0
44,19,2,4,94539,45,0,0.00,0,0,0,1,1
23,-1,1,4,91605,12,90,1.00,0,0,0,1,0
31,5,3,2,90025,115,189,1.50,0,0,0,1,0
39,15,1,2,94080,175,0,8.00,0,0,0,1,0
45,21,3,1,93106,24,0,0.90,0,0,0,0,0
39,14,2,2,91320,28,108,1.40,0,0,0,0,1
64,38,1,2,90291,32,0,0.30,0,0,0,1,1
64,38,3,2,94305,63,184,1.70,0,1,0,1,0
47,23,1,1,95370,32,0,1.00,0,0,0,0,1
34,9,1,4,94306,60,0,1.30,0,1,0,0,0
56,31,3,2,95521,53,78,1.60,0,0,0,0,0
33,8,1,4,92037,58,0,1.30,0,1,0,0,0
56,29,2,4,92104,42,0,2.50,0,0,0,0,0
57,31,2,4,94304,39,0,0.70,0,1,0,1,0
43,17,1,1,94806,72,271,2.80,0,0,0,1,0
43,17,1,3,95020,80,0,0.10,0,0,1,1,1
26,1,2,4,95133,39,0,0.60,0,0,0,0,1
64,40,3,2,94309,18,0,0.30,0,1,1,1,1
43,18,3,1,93940,30,0,0.50,0,0,0,1,0
44,18,1,1,90639,54,202,2.80,0,0,0,0,0
60,35,1,1,93101,128,0,0.90,0,0,0,1,0
37,13,2,1,94701,38,116,1.50,0,0,0,0,1
56,32,1,1,90232,120,186,7.40,0,0,0,1,0
54,29,3,4,90747,25,109,0.10,0,0,0,0,0
43,18,3,4,92606,85,110,1.90,0,0,0,1,1
57,32,2,3,90095,135,0,4.80,1,1,1,1,0
29,4,3,4,94590,14,0,0.50,0,0,0,0,1
54,30,3,1,92182,70,251,1.60,0,0,0,1,1
61,37,2,3,94720,23,0,0.40,0,0,0,0,0
29,3,2,4,94709,31,0,0.30,0,0,0,1,0
